Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
37000.0,flat,74.0,2,1,36.7250584,-5.9311929,pozo de la Bomba
37100.0,flat,77.0,3,1,36.8556433,-5.6351383,calle Gardenia s/n
37200.0,chalet,80.0,2,1,36.1131891,-5.4573434,"carretera cobre, 37"
37600.0,countryHouse,90.0,3,1,36.8631402,-5.6436371,Villamartin
37600.0,chalet,121.0,3,1,36.8633606,-5.6429832,calle de la Fuentezuela
38000.0,chalet,67.0,2,1,36.6728527,-6.1331275,calle Juan García Cuenca s/n
38000.0,flat,106.0,3,1,36.1705058,-5.3614528,Mondejar-Junquillos
38760.0,chalet,170.0,2,2,36.6789421,-5.4423932,calle la Torre
39000.0,flat,60.0,2,1,36.1674774,-5.3448798,calle Mariano de Cavia
39000.0,chalet,120.0,2,1,36.6779542,-5.4418296,Casco antiguo - Convento - Caldereto
39000.0,countryHouse,90.0,2,1,36.8820165,-5.4074494,Algodonales
39000.0,chalet,120.0,3,1,36.8719955,-6.1777265,"calle San Sebastián, 32"
39500.0,flat,75.0,3,1,36.6765414,-6.1301281,calle Vista Alegre
39500.0,flat,75.0,3,1,36.6774927,-6.1289133,calle Vista Alegre
39500.0,flat,75.0,3,1,36.6746317,-6.1283127,Barrio Madre de Dios
39900.0,flat,43.0,2,1,36.1229066,-5.4523109,pasaje Espíritu Santo
39900.0,flat,76.0,1,1,36.7000748,-6.1409852,calle Doctor Arruga
40000.0,flat,72.0,3,1,36.424398,-5.4391972,Jimena de la Frontera
40000.0,chalet,82.0,4,3,36.1187784,-5.460375,calle Andalucía
40000.0,flat,85.0,3,1,36.208228,-5.4145678,Ensenada Miraflores
40000.0,flat,79.0,3,1,36.1665269,-5.3650414,calle Concha Espina
40000.0,flat,81.0,4,1,36.1313131,-5.4582906,calle San Luis
40000.0,chalet,81.0,3,1,36.34226,-5.8114168,"calle Independencia, 20"
40000.0,flat,79.0,3,1,36.1687079,-5.362776,Mondejar-Junquillos
40000.0,countryHouse,35.0,1,2,36.1288138,-5.4560681,Puerta Europa-Virgen de la Palma-Estación
40000.0,chalet,98.0,1,1,36.6789259,-6.133833,calle Galván
40000.0,chalet,120.0,1,1,36.6811505,-6.1511757,"calle Picadueña Baja, 49"
40000.0,flat,70.0,3,1,36.6051947,-5.7979079,"Pablo VI, 2"
40000.0,chalet,85.0,3,1,36.8730452,-5.8052483,"calle de Ntr2 Padre Jesus Nazareno, 19"
40000.0,countryHouse,75.0,2,1,36.1667047,-5.3503309,"calle Cádiz, 21"
40250.0,flat,38.0,1,1,36.6892779,-6.1310001,calle Conocedores
40400.0,flat,61.0,3,1,36.67226,-6.1369955,avenida Blas Infante
40500.0,chalet,98.0,2,1,36.1335625,-5.4590872,Puerta Europa-Virgen de la Palma-Estación
40729.0,chalet,129.0,1,1,36.1210781,-5.4487914,calle Reyes Católicos
40800.0,chalet,128.0,4,1,36.88179,-5.40835,"calle Díaz Crespo, 31"
41000.0,flat,76.0,3,1,36.6686562,-6.126757,"plaza Teresa de Jesús, 6"
41000.0,studio,83.0,0,0,36.6939585,-6.1470289,calle Pedro Ximénez
41000.0,flat,82.0,3,1,36.4310721,-5.4505336,calle Pasada de Alcalá
41000.0,flat,79.0,3,2,36.1196206,-5.4566426,calle Lagartijo
41000.0,flat,79.0,3,2,36.1223507,-5.4569022,calle Lagartijo
41000.0,flat,84.0,3,1,36.115622,-5.4521125,calle Federico García Lorca s/n
41000.0,flat,79.0,3,1,36.4330412,-5.4485396,Jimena de la Frontera
41000.0,flat,67.0,3,1,36.6692302,-6.1281912,Barrio San Telmo - Federico Mayo - El Porta
41000.0,chalet,85.0,2,1,36.1337765,-5.4599981,Puerta Europa-Virgen de la Palma-Estación
41000.0,flat,41.0,1,1,36.7883128,-5.5573951,Prado del Rey
41000.0,flat,59.0,2,1,36.4654083,-6.1944046,calle Jardinillo
41000.0,flat,95.0,3,2,36.1193668,-5.4481155,Saladillo - La Piñera
42000.0,flat,70.0,2,1,36.6959556,-6.14557,"calle los Campanilleros, 7"
42000.0,chalet,71.0,4,2,36.676753,-6.1378271,calle Jacinto Benavente s/n
42000.0,flat,58.0,3,1,36.1664957,-5.3617733,calle andalucia 47 0
42000.0,flat,82.0,3,2,36.8804229,-5.4004661,Algodonales
42000.0,flat,85.0,3,1,36.1149749,-5.45146,calle Federico García Lorca
42000.0,penthouse,74.0,1,1,36.78628,-5.5575,"calle Guerrero Sánchez, 21"
42900.0,flat,102.0,2,0,36.6778104,-6.1312312,Barrio Madre de Dios
42990.0,chalet,53.0,1,2,36.4615029,-5.7234524,Alcalá de los Gazules
43000.0,studio,54.0,0,0,36.6719218,-6.1358054,plaza Santo Tomás de Aquino
43000.0,chalet,86.0,2,2,36.1323754,-5.4598777,calle Santander
43000.0,flat,54.0,3,1,36.6709008,-6.134809,Barrio Puertas del sur - Guadabajaque
