Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
380000.0,chalet,150.0,3,2,37.9470788,-2.922583,carretera 319
380000.0,chalet,350.0,9,3,37.7150503,-3.7631906,"puente de la Sierra, 1"
380000.0,chalet,264.0,4,4,37.9422347,-3.7313191,Villatorres
375000.0,duplex,111.0,2,2,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
375000.0,chalet,322.0,4,4,37.7592132,-3.7863697,calle Cerro de San Cristóbal
375000.0,chalet,260.0,9,3,37.9953651,-3.4712965,Baeza
375000.0,chalet,322.0,5,4,37.7610792,-3.7863162,calle Cerro de San Cristóbal
375000.0,chalet,339.0,5,3,38.094154,-3.621099,calle Francia
375000.0,chalet,780.0,9,3,37.9944187,-3.4706703,"calle san francisco, 26"
375000.0,chalet,650.0,11,2,38.0076828,-3.3691719,"calle Pintor Orbaneja, 6"
370000.0,chalet,428.0,6,4,37.767599,-3.7366054,"camino de la Mesta, 18"
370000.0,chalet,319.0,5,4,37.7718959,-3.90313,calle Antequera
370000.0,chalet,166.0,5,1,37.7410193,-3.6907996,La Guardia de Jaén
370000.0,duplex,180.0,5,3,37.7805172,-3.7870773,"calle Miguel Castillejo, 6 C"
370000.0,flat,200.0,4,2,37.7746819,-3.7947367,avenida del Ejército Español
370000.0,chalet,326.0,5,3,38.017286,-3.3794835,calle Olvera
370000.0,chalet,319.0,7,4,37.7727724,-3.9027224,"calle Antequera, 16 D"
370000.0,countryHouse,350.0,5,3,37.7445595,-2.9454359,Paraje las lanchas s/n
370000.0,studio,200.0,0,2,37.7737096,-3.7960945,"avenida Ejército Español, 20"
369990.0,chalet,360.0,5,5,37.7664041,-3.7317251,camino de Sierra Mágina
368000.0,chalet,377.0,4,4,38.0309269,-3.4375295,"calle Viña Lozano, 60"
368000.0,chalet,345.0,6,3,37.7687043,-3.7766343,La Salobreja
368000.0,chalet,410.0,5,3,38.0318722,-3.4349441,Urbanización VIÑA LOZANO
368000.0,chalet,345.0,7,4,37.7673078,-3.7768416,"calle los Tejares, 11"
367000.0,chalet,603.0,4,4,38.1405076,-3.6357684,calle Capricho
365000.0,chalet,194.0,3,4,37.7813046,-3.8221841,calle del Roble
365000.0,chalet,260.0,4,2,38.0182955,-3.4107039,Urbanización Bétula
365000.0,chalet,465.0,6,5,37.8070699,-3.74101,calle Melilla
365000.0,chalet,200.0,3,4,37.782955,-3.8208752,Valdeastillas - Fuentezuelas
365000.0,chalet,465.0,6,5,37.8072874,-3.7419416,calle Melilla
365000.0,chalet,180.0,4,4,38.0921198,-3.6213726,San Gonzalo
365000.0,chalet,230.0,4,4,37.7827487,-3.8220298,"calle del Roble, 199"
